link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,52,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14.0,10.0,-14.0,0.0,50.0,54.0,20.42000689423053,-76.37788705433496,96.79789394856549
1to2,1,53,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17.0,12.0,-14.0,0.0,50.0,54.0,20.42000689423053,-74.0375980985891,94.45760499281963
1to2,1,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,13,7.0,5.0,-12.0,0.0,50.0,54.0,20.42000689423053,-86.80727031112099,107.22727720535151
1to2,1,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,7,3.0,4.0,-15.0,0.0,50.0,54.0,20.42000689423053,-89.27330092751613,109.69330782174666
1to2,1,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,7.0,-14.0,0.0,50.0,54.0,20.42000689423053,-78.42863981187325,98.84864670610378
1to2,1,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21.0,14.0,-14.0,0.0,50.0,54.0,20.42000689423053,-69.61833314585272,90.03834004008324
1to2,1,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,15.0,12.0,-15.0,0.0,50.0,54.0,20.42000689423053,-74.90290006473302,95.32290695896354
1to2,1,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,10.0,7.0,-11.0,0.0,50.0,54.0,20.42000689423053,-82.91364500897816,103.33365190320869
1to2,1,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,12.0,10.0,-15.0,0.0,50.0,54.0,20.42000689423053,-78.88538573694677,99.3053926311773
1to2,1,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,10.0,-16.0,0.0,50.0,54.0,20.42000689423053,-79.5794884565209,99.99949535075143
1to2,1,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17.0,10.0,-17.0,0.0,50.0,54.0,20.42000689423053,-74.56656190912462,94.98656880335514
1to2,1,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15.0,9.0,-15.0,0.0,50.0,54.0,20.42000689423053,-75.89604400898239,96.31605090321291
1to2,2,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,10,24.0,18.0,-15.0,0.0,50.0,53.0,20.41612875470193,-55.92977779861073,76.34590655331266
