link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,11,23,18,-13,0,49,53,20.403767783117193,-56.10528150032942,76.50904928344661
1to2,1,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,11,24,19,-14,0,49,53,20.403767783117193,-56.64685790625755,77.05062568937474
1to2,1,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,26,18,-10,0,49,53,20.403767783117193,-61.355587820444,81.75935560356119
1to2,1,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,24,16,-12,0,49,53,20.403767783117193,-64.91434057034236,85.31810835345955
1to2,1,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,4,25,17,-14,0,49,53,20.403767783117193,-64.76634102796292,85.17010881108011
1to2,1,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,15,10,-15,0,49,53,20.403767783117193,-78.6134880792694,99.01725586238659
1to2,1,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,7,-15,0,49,53,20.403767783117193,-76.02181173611159,96.42557951922878
1to2,1,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,20,16,-14,0,49,53,20.403767783117193,-69.74794552466572,90.15171330778291
1to2,1,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21,15,-14,0,49,53,20.403767783117193,-70.62680027436407,91.03056805748126
1to2,1,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,16,-14,0,49,53,20.403767783117193,-68.79481263586325,89.19858041898044
1to2,1,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,18,-12,0,49,53,20.403767783117193,-67.771334741925,88.17510252504219
