link_dir, tx_beam, rx_beam, mcs, tx_mask22, tx_mask23, tx_mask24, rx_mask22, rx_mask23, rx_mask24, tx_gain_idx, rx_rf_gain_idx, rx_if_gain_idx, stf_snr, post_snr, rssi, rssi std, tx temp, rx temp
1to2, 2, 29, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 6, 5, -14, 0, 52 , 54 
1to2, 2, 30, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 3, -14, 0, 52 , 54 
1to2, 2, 31, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 7, 5, -14, 0, 52 , 54 
1to2, 2, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 5, 26, 19, -12, 0, 52 , 54 
1to2, 2, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 21, 15, -14, 0, 52 , 54 
1to2, 2, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 6, 24, 19, -12, 0, 52 , 54 
1to2, 2, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 20, 16, -15, 0, 52 , 54 
1to2, 2, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 6, 17, 13, -15, 0, 52 , 54 
1to2, 2, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 22, 18, -13, 0, 52 , 54 
1to2, 2, 38, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 21, 17, -15, 0, 52 , 54 
1to2, 2, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 21, 17, -15, 0, 52 , 54 
1to2, 2, 40, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 5, 19, 16, -13, 0, 52 , 54 
1to2, 2, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 19, 15, -16, 0, 52 , 54 
1to2, 2, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 21, 16, -15, 0, 52 , 54 
1to2, 2, 43, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 13, 9, -13, 0, 52 , 54 
1to2, 2, 44, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 16, 13, -12, 0, 52 , 54 
1to2, 2, 45, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 12, -14, 0, 52 , 54 
1to2, 2, 46, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 9, -16, 0, 52 , 54 
1to2, 2, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 13, 11, -15, 0, 52 , 54 
1to2, 2, 48, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 12, 7, -14, 0, 52 , 54 
1to2, 2, 49, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 12, 7, -14, 0, 52 , 54 
1to2, 2, 50, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 6, -14, 0, 52 , 54 
1to2, 2, 51, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 6, -16, 0, 52 , 54 
1to2, 2, 52, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 6, -14, 0, 52 , 54 
1to2, 2, 53, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 5, -14, 0, 52 , 54 
1to2, 2, 54, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 9, 8, -14, 0, 52 , 54 
1to2, 2, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 10, -12, 0, 52 , 54 
1to2, 2, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 17, 8, -14, 0, 52 , 54 
1to2, 2, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 18, 9, -15, 0, 52 , 54 
1to2, 2, 58, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 4, 3, -14, 0, 52 , 54 
1to2, 2, 59, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 12, 7, 5, -11, 0, 52 , 54 
1to2, 2, 60, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 5, -14, 0, 52 , 54 
1to2, 2, 61, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 5, 3, -12, 0, 52 , 54 
1to2, 2, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 8, 6, -16, 0, 52 , 54 
1to2, 2, 63, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 8, -14, 0, 52 , 54 
1to2, 3, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 0, 10, 24, 17, -16, 0, 50 , 54 
1to2, 3, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 0, 9, 25, 19, -14, 0, 50 , 54 
1to2, 3, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 6, 25, 18, -12, 0, 50 , 54 
1to2, 3, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 22, 15, -12, 0, 50 , 54 
1to2, 3, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 7, 22, 17, -13, 0, 50 , 54 
1to2, 3, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 21, 15, -14, 0, 50 , 54 
1to2, 3, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 21, 16, -15, 0, 50 , 54 
1to2, 3, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 16, 12, -13, 0, 50 , 54 
1to2, 3, 8, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 17, 12, -14, 0, 50 , 54 
1to2, 3, 9, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 11, 8, -15, 0, 50 , 54 
1to2, 3, 10, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 11, -14, 0, 50 , 54 
1to2, 3, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 16, 12, -15, 0, 50 , 54 
1to2, 3, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 16, 13, -14, 0, 50 , 54 
1to2, 3, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 16, 13, -13, 0, 50 , 54 
1to2, 3, 14, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 11, 9, -15, 0, 50 , 54 
1to2, 3, 15, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 5, 4, -15, 0, 50 , 54 
1to2, 3, 16, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 5, 5, -14, 0, 50 , 54 
1to2, 3, 17, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 14, 9, -14, 0, 50 , 54 
1to2, 3, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 10, -14, 0, 50 , 54 
1to2, 3, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 13, 9, -15, 0, 50 , 54 
1to2, 3, 20, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 1, 3, -13, 0, 50 , 54 
1to2, 3, 21, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 5, 4, -14, 0, 50 , 54 
1to2, 3, 22, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -2, 3, -14, 0, 50 , 54 
1to2, 3, 23, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 10, 7, -18, 0, 50 , 54 
1to2, 3, 24, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 7, -16, 0, 50 , 54 
1to2, 3, 25, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 11, 8, -17, 0, 50 , 54 
1to2, 3, 26, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 5, -12, 0, 50 , 54 
1to2, 3, 27, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 8, 7, -15, 0, 50 , 54 
1to2, 3, 28, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, -1, 2, -17, 0, 50 , 54 
1to2, 3, 29, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 9, 7, -15, 0, 50 , 54 
1to2, 3, 30, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 6, -14, 0, 50 , 54 
1to2, 3, 31, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 10, 7, -15, 0, 50 , 54 
1to2, 3, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 22, 13, -14, 0, 50 , 54 
1to2, 3, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 20, 15, -14, 0, 50 , 54 
1to2, 3, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 13, -18, 0, 50 , 54 
1to2, 3, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 19, 16, -14, 0, 50 , 54 
1to2, 3, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 10, -14, 0, 50 , 54 
1to2, 3, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 15, 13, -15, 0, 50 , 54 
1to2, 3, 38, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 19, 16, -18, 0, 50 , 54 
1to2, 3, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 5, 19, 16, -13, 0, 50 , 54 
1to2, 3, 40, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 8, 5, -14, 0, 50 , 54 
1to2, 3, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 19, 16, -15, 0, 50 , 54 
1to2, 3, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 21, 17, -14, 0, 50 , 54 
1to2, 3, 43, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 5, 5, -15, 0, 50 , 54 
1to2, 3, 44, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 17, 13, -15, 0, 50 , 54 
1to2, 3, 45, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 15, 11, -14, 0, 50 , 54 
1to2, 3, 46, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 14, 11, -14, 0, 50 , 54 
1to2, 3, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 12, -14, 0, 50 , 54 
1to2, 3, 48, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 11, 9, -15, 0, 50 , 54 
1to2, 3, 49, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 7, -15, 0, 50 , 54 
1to2, 3, 50, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 6, 5, -15, 0, 50 , 54 
1to2, 3, 51, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 8, 6, -13, 0, 50 , 54 
1to2, 3, 52, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 3, -15, 0, 50 , 54 
1to2, 3, 53, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 8, -14, 0, 50 , 54 
1to2, 3, 54, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 11, 7, -15, 0, 50 , 54 
1to2, 3, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 8, -13, 0, 50 , 54 
1to2, 3, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 7, -14, 0, 50 , 54 
1to2, 3, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 14, 7, -16, 0, 50 , 54 
1to2, 3, 58, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 7, -11, 0, 50 , 54 
1to2, 3, 59, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 6, 4, -15, 0, 50 , 54 
1to2, 3, 60, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -2, 3, -15, 0, 50 , 54 
1to2, 3, 61, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 9, 6, -16, 0, 50 , 54 
1to2, 3, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 10, 13, 8, -15, 0, 50 , 54 
1to2, 3, 63, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 10, 8, -11, 0, 50 , 54 
1to2, 4, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 7, 24, 18, -14, 0, 51 , 54 
1to2, 4, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 0, 11, 24, 19, -15, 0, 51 , 54 
1to2, 4, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 1, 6, 26, 19, -12, 0, 51 , 54 
1to2, 4, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 6, 24, 17, -12, 0, 51 , 54 
1to2, 4, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 7, 23, 17, -12, 0, 51 , 54 
1to2, 4, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 21, 16, -14, 0, 51 , 54 
1to2, 4, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 20, 15, -15, 0, 51 , 54 
1to2, 4, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 12, 6, -14, 0, 51 , 54 
1to2, 4, 8, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 15, 12, -15, 0, 51 , 54 
1to2, 4, 9, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 14, 11, -14, 0, 51 , 54 
1to2, 4, 10, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 12, -13, 0, 51 , 54 
1to2, 4, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 16, 13, -14, 0, 51 , 54 
1to2, 4, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 12, -14, 0, 51 , 54 
1to2, 4, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 16, 15, -14, 0, 51 , 54 
1to2, 4, 14, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 13, 10, -15, 0, 51 , 54 
1to2, 4, 15, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 10, 7, -19, 0, 51 , 54 
1to2, 4, 16, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 4, 3, -12, 0, 51 , 54 
1to2, 4, 17, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 7, -14, 0, 51 , 54 
1to2, 4, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 13, 9, -14, 0, 51 , 54 
1to2, 4, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 13, 9, -14, 0, 51 , 54 
1to2, 4, 20, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 6, 5, -16, 0, 51 , 54 
1to2, 4, 21, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 2, 3, -17, 0, 51 , 54 
1to2, 4, 22, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 12, -5, 3, -14, 0, 51 , 54 
1to2, 4, 23, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 3, 3, -15, 0, 51 , 54 
1to2, 4, 24, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 6, -15, 0, 51 , 54 
1to2, 4, 25, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 9, 6, -13, 0, 51 , 54 
1to2, 4, 26, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 6, 4, -15, 0, 51 , 54 
1to2, 4, 27, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 13, 6, 6, -11, 0, 51 , 54 
1to2, 4, 28, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 3, 3, -10, 0, 51 , 54 
1to2, 4, 29, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 6, -11, 0, 51 , 54 
1to2, 4, 30, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 9, 5, -15, 0, 51 , 54 
1to2, 4, 31, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 9, 6, -15, 0, 51 , 54 
1to2, 4, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 22, 16, -13, 0, 51 , 54 
1to2, 4, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 21, 16, -14, 0, 51 , 54 
1to2, 4, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 6, 19, 14, -14, 0, 51 , 54 
1to2, 4, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 21, 16, -15, 0, 51 , 54 
1to2, 4, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 8, 21, 15, -16, 0, 51 , 54 
1to2, 4, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 10, -14, 0, 51 , 54 
1to2, 4, 38, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 10, 5, -15, 0, 51 , 54 
1to2, 4, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 11, 7, -20, 0, 51 , 54 
1to2, 4, 40, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 12, -15, 0, 51 , 54 
1to2, 4, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 16, 13, -15, 0, 51 , 54 
1to2, 4, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 12, 8, -14, 0, 51 , 54 
1to2, 4, 43, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 10, 7, -14, 0, 51 , 54 
1to2, 4, 44, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 5, -16, 0, 51 , 54 
1to2, 4, 45, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 8, 4, -13, 0, 51 , 54 
1to2, 4, 46, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 7, 5, -16, 0, 51 , 54 
1to2, 4, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 13, 9, -15, 0, 51 , 54 
1to2, 4, 48, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 8, 7, -14, 0, 51 , 54 
1to2, 4, 49, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, 1, 3, -10, 0, 51 , 54 
1to2, 4, 50, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 9, 6, -9, 0, 51 , 54 
1to2, 4, 51, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 12, 8, -16, 0, 51 , 54 
1to2, 4, 52, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 10, 7, -13, 0, 51 , 54 
1to2, 4, 53, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 13, 8, -14, 0, 51 , 54 
1to2, 4, 54, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 11, 9, -13, 0, 51 , 54 
1to2, 4, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 13, 10, -14, 0, 51 , 54 
1to2, 4, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 14, 8, -15, 0, 51 , 54 
1to2, 4, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 4, 14, 7, -14, 0, 51 , 54 
1to2, 4, 58, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 9, 6, -15, 0, 51 , 54 
1to2, 4, 59, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 4, 3, -14, 0, 51 , 54 
1to2, 4, 60, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 5, 5, -14, 0, 51 , 54 
1to2, 4, 61, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 9, 5, -14, 0, 51 , 54 
1to2, 4, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 11, 5, -14, 0, 51 , 54 
1to2, 4, 63, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 7, 6, -13, 0, 51 , 54 
1to2, 5, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 4, 18, 8, -15, 0, 50 , 54 
1to2, 5, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 7, 20, 17, -14, 0, 50 , 54 
